artistName,trackName,secondsPlayed,dateTime_UTC,dateTime,dayNumber,dayOfWeek,hour
The Weeknd,The Morning,7.987,2021-11-04 08:48:00,2021-11-04 01:48:00,49,Thursday,1
María Isabel,atrapada en el cielo,6.269,2021-11-04 08:48:00,2021-11-04 01:48:00,49,Thursday,1
Marc E. Bassy,Morning,15.534,2021-11-04 08:48:00,2021-11-04 01:48:00,49,Thursday,1
Montell Fish,Talk 2 Me,5.804,2021-11-04 08:49:00,2021-11-04 01:49:00,49,Thursday,1
Giveon,Favorite Mistake,11.052,2021-11-04 08:49:00,2021-11-04 01:49:00,49,Thursday,1
Jenevieve,Baby Powder,2.368,2021-11-04 08:49:00,2021-11-04 01:49:00,49,Thursday,1
Anthony Hamilton,Superstar,8.823,2021-11-04 08:49:00,2021-11-04 01:49:00,49,Thursday,1
Tinashe,Touch & Go,6.06,2021-11-04 08:49:00,2021-11-04 01:49:00,49,Thursday,1
Xavier Omär,Honest,8.452,2021-11-04 08:49:00,2021-11-04 01:49:00,49,Thursday,1
Alex Isley,Good & Plenty,5.874,2021-11-04 08:49:00,2021-11-04 01:49:00,49,Thursday,1
Liza,LANSDOWNE,5.712,2021-11-04 08:49:00,2021-11-04 01:49:00,49,Thursday,1
KIRBY,Can We Be Friends?,25.356,2021-11-04 08:50:00,2021-11-04 01:50:00,49,Thursday,1
Nia Sultana,Ambience,29.28,2021-11-04 08:50:00,2021-11-04 01:50:00,49,Thursday,1
Lonr.,Make the Most (feat. H.E.R.),4.736,2021-11-04 08:50:00,2021-11-04 01:50:00,49,Thursday,1
Phabo,Slippery (feat. DESTIN CONRAD),3.761,2021-11-04 08:51:00,2021-11-04 01:51:00,49,Thursday,1
Kaien Cruz,Weekend,14.907,2021-11-04 08:51:00,2021-11-04 01:51:00,49,Thursday,1
Ayotemi,Surround Me,3.181,2021-11-04 08:51:00,2021-11-04 01:51:00,49,Thursday,1
Maya Hirasedo,I Know,4.388,2021-11-04 08:51:00,2021-11-04 01:51:00,49,Thursday,1
WurlD,SPUNK,3.715,2021-11-04 08:51:00,2021-11-04 01:51:00,49,Thursday,1
Kaleem Taylor,Feel,4.713,2021-11-04 08:51:00,2021-11-04 01:51:00,49,Thursday,1
Kiana Ledé,Ur Best Friend (with Kehlani),4.04,2021-11-04 08:51:00,2021-11-04 01:51:00,49,Thursday,1
Rotimi,Weapon (feat. Fireboy DML),4.829,2021-11-04 08:51:00,2021-11-04 01:51:00,49,Thursday,1
Tone Stith,When You Love Someone feat. H.E.R. (feat. H.E.R.),13.676,2021-11-04 08:51:00,2021-11-04 01:51:00,49,Thursday,1
SZA,Good Days,4.829,2021-11-04 08:51:00,2021-11-04 01:51:00,49,Thursday,1
Mickey Darling,VROOM VROOM,4.295,2021-11-04 08:52:00,2021-11-04 01:52:00,49,Thursday,1
Steve Lacy,Dark Red,3.32,2021-11-04 08:52:00,2021-11-04 01:52:00,49,Thursday,1
Jordan Ward,Lil Baby Crush,6.942,2021-11-04 08:52:00,2021-11-04 01:52:00,49,Thursday,1
Monsune,OUTTA MY MIND,8.173,2021-11-04 08:52:00,2021-11-04 01:52:00,49,Thursday,1
Orion Sun,Antidote,5.178,2021-11-04 08:52:00,2021-11-04 01:52:00,49,Thursday,1
Spencer.,MyLuv,3.784,2021-11-04 08:52:00,2021-11-04 01:52:00,49,Thursday,1
Raveena,Tweety,2.298,2021-11-04 08:52:00,2021-11-04 01:52:00,49,Thursday,1
Still Woozy,Goodie Bag,1.857,2021-11-04 08:52:00,2021-11-04 01:52:00,49,Thursday,1
Ginger Root,Loretta,5.503,2021-11-04 08:52:00,2021-11-04 01:52:00,49,Thursday,1
Wabie,That's What Everybody Said,4.829,2021-11-04 08:52:00,2021-11-04 01:52:00,49,Thursday,1
Men I Trust,Sugar,5.921,2021-11-04 08:52:00,2021-11-04 01:52:00,49,Thursday,1
Dee Gatti,Art of Seduction,8.544,2021-11-04 08:52:00,2021-11-04 01:52:00,49,Thursday,1
Ralph Castelli,Mystery,5.572,2021-11-04 08:53:00,2021-11-04 01:53:00,49,Thursday,1
dacelynn,love & doubt,2.252,2021-11-04 08:53:00,2021-11-04 01:53:00,49,Thursday,1
Victor Internet,I KNO V3,14.396,2021-11-04 08:53:00,2021-11-04 01:53:00,49,Thursday,1
spill tab,Cotton Candy,13.444,2021-11-04 08:53:00,2021-11-04 01:53:00,49,Thursday,1
Far Caspian,Our Past Lives,11.749,2021-11-04 08:53:00,2021-11-04 01:53:00,49,Thursday,1
Omar Apollo,Ugotme,2.53,2021-11-04 08:53:00,2021-11-04 01:53:00,49,Thursday,1
Hether,Twinkle,15.069,2021-11-04 08:53:00,2021-11-04 01:53:00,49,Thursday,1
Remi Wolf,Guy,162.962,2021-11-04 23:29:00,2021-11-04 16:29:00,49,Thursday,16
Remi Wolf,Quiet On Set,195.038,2021-11-04 23:32:00,2021-11-04 16:32:00,49,Thursday,16
Remi Wolf,Sauce,230.174,2021-11-04 23:36:00,2021-11-04 16:36:00,49,Thursday,16
Remi Wolf,Photo ID,265.263,2021-11-04 23:40:00,2021-11-04 16:40:00,49,Thursday,16
Remi Wolf,Guerrilla,164.782,2021-11-04 23:43:00,2021-11-04 16:43:00,49,Thursday,16
